population	links	time	detected	infected	error_detected	error_infected
1.70749e+06	15000	88	52.375	537.726	6.01088	208.534
1.70749e+06	15000	89	49.9167	521.997	5.30891	202.565
1.70749e+06	15000	90	47.5833	508.337	5.887	197.375
1.70749e+06	15000	91	44.875	494.729	6.03572	192.209
1.70749e+06	15000	92	44.2917	482.524	5.32404	187.544
1.70749e+06	15000	93	42.75	469.031	5.57533	182.332
1.70749e+06	15000	94	38.7917	457.299	4.44416	177.888
1.70749e+06	15000	95	40.375	445.045	5.39976	173.231
1.70749e+06	15000	96	39.5	433.049	4.44419	168.607
1.70749e+06	15000	97	38.875	421.288	4.54532	164.137
1.70749e+06	15000	98	36.7917	409.594	4.27169	159.587
1.70749e+06	15000	99	36.125	398.59	4.01006	155.397
1.70749e+06	15000	100	31.75	388.601	4.34001	151.491
1.70749e+06	15000	101	32.25	379.087	4.43675	147.804
1.70749e+06	15000	102	29.7083	368.521	4.03802	143.771
1.70749e+06	15000	103	30.5417	359.104	3.4898	140.149
1.70749e+06	15000	104	27.375	348.872	3.39238	136.167
1.70749e+06	15000	105	30	337.75	4.17783	131.904
1.70749e+06	15000	106	29.375	329.549	3.58198	128.704
1.70749e+06	15000	107	26.0833	320.51	3.33884	125.232
1.70749e+06	15000	108	24.9167	311.691	3.06951	121.733
1.70749e+06	15000	109	25.2083	302.764	3.43756	118.224
1.70749e+06	15000	110	23.3333	294.108	3.55439	114.899
1.70749e+06	15000	111	22.5417	285.969	3.1169	111.709
1.70749e+06	15000	112	22.1667	278.399	3.58946	108.723
1.70749e+06	15000	113	22	271.774	2.47473	106.226
1.70749e+06	15000	114	21.375	264.764	2.94901	103.444
1.70749e+06	15000	115	19.0833	257.049	2.606	100.417
1.70749e+06	15000	116	18.0833	249.767	2.48292	97.5841
1.70749e+06	15000	117	18.0833	242.896	2.28133	94.8572
1.70749e+06	15000	118	18.75	236.326	3.00381	92.3119
1.70749e+06	15000	119	16.7917	229.826	2.2071	89.8311
1.70749e+06	15000	120	18.2917	223.434	2.86441	87.2973
1.70749e+06	15000	121	15.2917	218.757	2.02455	85.4666
1.70749e+06	15000	122	16.375	212.312	2.38833	82.9331
1.70749e+06	15000	123	15.3333	207.069	2.41687	80.8945
1.70749e+06	15000	124	14.125	201.837	2.15391	78.8171
1.70749e+06	15000	125	15.625	196.628	1.86096	76.7116
1.70749e+06	15000	126	14.5	190.844	2.01946	74.4235
1.70749e+06	15000	127	14.2917	185.764	2.22125	72.4623
1.70749e+06	15000	128	12.25	179.872	1.36697	70.1441
1.70749e+06	15000	129	12.8333	175.097	2.38499	68.2428
1.70749e+06	15000	130	13.5417	170.622	1.90226	66.4782
1.70749e+06	15000	131	12.7917	166.375	1.81233	64.8698
1.70749e+06	15000	132	11.625	162.306	1.62541	63.2661
1.70749e+06	15000	133	11.8333	157.753	1.89746	61.5497
1.70749e+06	15000	134	10.875	153.764	1.62327	59.9545
1.70749e+06	15000	135	9.79167	149.847	1.55615	58.4547
1.70749e+06	15000	136	10.375	145.799	1.7807	56.8902
1.70749e+06	15000	137	9.375	141.691	1.24193	55.3023
1.70749e+06	15000	138	9.33333	137.92	1.4141	53.8075
1.70749e+06	15000	139	10.2083	133.993	1.63466	52.2744
1.70749e+06	15000	140	9.125	130.062	1.50769	50.7674
1.70749e+06	15000	141	8.375	126.674	1.40494	49.4231
1.70749e+06	15000	142	8.75	123.514	1.30977	48.2251
1.70749e+06	15000	143	8.29167	120.361	1.26781	46.9713
1.70749e+06	15000	144	8.04167	117.125	1.38331	45.753
1.70749e+06	15000	145	7.125	114.014	1.3364	44.5036
1.70749e+06	15000	146	8.16667	110.17	1.06616	43.0402
1.70749e+06	15000	147	7.41667	107.681	1.43	42.1024
1.70749e+06	15000	148	7.91667	105.156	1.56033	41.1393
1.70749e+06	15000	149	5.875	102.681	1.06385	40.1678
1.70749e+06	15000	150	6.45833	99.8472	1.19723	39.077
1.70749e+06	15000	151	5.95833	97.2535	1.18847	38.0891
1.70749e+06	15000	152	5.58333	94.6979	0.95056	37.1045
1.70749e+06	15000	153	6.20833	92.7431	1.33466	36.3417
1.70749e+06	15000	154	6.125	90.4062	1.20495	35.4864
1.70749e+06	15000	155	6.375	87.8611	1.30744	34.4682
1.70749e+06	15000	156	5.16667	85.4896	1.09832	33.6145
1.70749e+06	15000	157	5.58333	83.6771	1.17929	32.9339
1.70749e+06	15000	158	5.45833	81.5868	1.12531	32.1879
1.70749e+06	15000	159	4.83333	79.2778	1.10463	31.2955
1.70749e+06	15000	160	5.16667	77.3472	1.05303	30.5859
1.70749e+06	15000	161	4.41667	75.3056	0.88221	29.7317
1.70749e+06	15000	162	4.625	73.5347	0.949797	29.0484
1.70749e+06	15000	163	4.08333	71.4444	1.0005	28.2145
1.70749e+06	15000	164	4.20833	69.7743	0.986929	27.6154
1.70749e+06	15000	165	4.33333	67.9097	1.1357	26.9521
1.70749e+06	15000	166	4	66.1667	0.773634	26.2653
1.70749e+06	15000	167	3.83333	64.4236	0.752352	25.6147
1.70749e+06	15000	168	3.58333	62.5938	0.790688	24.9164
1.70749e+06	15000	169	3.58333	60.9236	0.986488	24.2789
1.70749e+06	15000	170	4.45833	59.2361	0.817199	23.625
1.70749e+06	15000	171	3.04167	57.8472	0.870797	23.1185
1.70749e+06	15000	172	3.45833	56.3958	0.858725	22.5854
1.70749e+06	15000	173	3.625	54.6146	0.897041	21.8994
1.70749e+06	15000	174	3.08333	53.0347	0.935803	21.3538
1.70749e+06	15000	175	3.54167	51.8021	1.04182	20.8166
1.70749e+06	15000	176	3.16667	50.684	0.918918	20.3578
1.70749e+06	15000	177	3.25	49.5243	0.669987	19.9324
1.70749e+06	15000	178	3.16667	48.0972	0.918918	19.3824
1.70749e+06	15000	179	2.75	46.5278	0.748487	18.7635
1.8251e+06	16000	0	2.04167	0	0.777933	0
1.8251e+06	16000	1	1.95833	59.1042	0.478927	22.6944
1.8251e+06	16000	2	2	47.2639	0.825847	18.1552
1.8251e+06	16000	3	2.70833	50.8438	0.595517	19.5318
1.8251e+06	16000	4	2.58333	50.6597	0.687081	19.4617
1.8251e+06	16000	5	2.70833	52.434	0.651333	20.1467
1.8251e+06	16000	6	2.91667	54.0312	0.634418	20.7603
1.8251e+06	16000	7	3.79167	56.5556	0.601332	21.7383
1.8251e+06	16000	8	4.125	59.6007	0.916231	22.9216
1.8251e+06	16000	9	4.375	63.4167	0.849217	24.3818
1.8251e+06	16000	10	5.79167	68.4722	1.1003	26.3565
1.8251e+06	16000	11	6.66667	74.75	1.16594	28.78
1.8251e+06	16000	12	8.79167	83.1528	1.37574	32.0588
1.8251e+06	16000	13	10.0833	93.0278	1.308	35.8946
1.8251e+06	16000	14	12.625	105.424	1.6082	40.749
1.8251e+06	16000	15	15.2917	122.205	1.81809	47.3414
1.8251e+06	16000	16	20.5417	141.646	2.22281	54.9637
1.8251e+06	16000	17	26.5	168.069	3.12809	65.3837
1.8251e+06	16000	18	33.0833	199.674	3.66667	77.8175
1.8251e+06	16000	19	40.0833	243.184	5.07706	95.0694
1.8251e+06	16000	20	51.0833	295.531	6.23826	115.874
1.8251e+06	16000	21	66.9583	363.281	8.62813	142.757
1.8251e+06	16000	22	86.4583	445.938	10.4702	175.69
1.8251e+06	16000	23	106.958	551.521	13.3771	217.562
1.8251e+06	16000	24	130	678.24	13.2845	267.926
1.8251e+06	16000	25	155	835.094	16.3262	330.015
1.8251e+06	16000	26	181.417	1017.73	18.4076	402.145
1.8251e+06	16000	27	196.792	1228.64	15.6342	484.984
1.8251e+06	16000	28	210.792	1419.56	14.2973	557.185
1.8251e+06	16000	29	217.042	1527.23	13.0207	593.938
1.8251e+06	16000	30	222.917	1603.24	11.8965	620.294
1.8251e+06	16000	31	215.25	1648.97	13.4693	637.512
1.8251e+06	16000	32	228.083	1672.43	12.2816	646.689
1.8251e+06	16000	33	220.042	1681	13.5338	650.397
1.8251e+06	16000	34	216.292	1683.91	13.2149	651.912
1.8251e+06	16000	35	220.583	1685.91	12.3274	653.099
1.8251e+06	16000	36	217.25	1681.19	14.719	651.477
1.8251e+06	16000	37	209.625	1671.57	15.6835	647.971
1.8251e+06	16000	38	210.5	1659.32	14.5439	643.195
1.8251e+06	16000	39	203.75	1640.94	13.3181	636
1.8251e+06	16000	40	199	1621.76	11.9327	628.376
1.8251e+06	16000	41	198.458	1600.43	12.8818	619.945
1.8251e+06	16000	42	191.083	1577.81	12.2037	611.075
1.8251e+06	16000	43	189.292	1551.01	11.1178	600.538
1.8251e+06	16000	44	179.083	1523.38	9.24147	589.631
1.8251e+06	16000	45	177.917	1497.52	11.1606	579.502
1.8251e+06	16000	46	177.917	1469.67	8.36557	568.607
1.8251e+06	16000	47	171.25	1442.91	12.4489	558.192
1.8251e+06	16000	48	163.917	1415.66	9.25051	547.526
1.8251e+06	16000	49	158	1385.1	10.1639	535.675
1.8251e+06	16000	50	157.25	1356.95	10.0401	524.765
1.8251e+06	16000	51	148.125	1326.92	8.49796	513.203
1.8251e+06	16000	52	147.125	1297.09	6.97501	501.66
1.8251e+06	16000	53	142.333	1268.16	9.03798	490.358
1.8251e+06	16000	54	140.458	1237.08	8.99422	478.326
1.8251e+06	16000	55	135.542	1210.3	8.46486	467.959
1.8251e+06	16000	56	128.375	1182.57	7.12945	457.114
1.8251e+06	16000	57	128.5	1155.08	8.43358	446.511
1.8251e+06	16000	58	123.333	1127.87	7.21084	436.061
1.8251e+06	16000	59	120.833	1100.51	8.29183	425.422
1.8251e+06	16000	60	115.625	1072.92	6.81094	414.624
1.8251e+06	16000	61	113.208	1045.93	6.01802	404.199
1.8251e+06	16000	62	112.75	1019.16	8.69384	393.884
1.8251e+06	16000	63	105.792	993.674	6.81928	383.978
1.8251e+06	16000	64	102.458	969.642	6.30822	374.721
1.8251e+06	16000	65	99.5833	946.878	6.80082	365.955
1.8251e+06	16000	66	97.7083	923.003	6.14334	356.666
1.8251e+06	16000	67	92.0417	900.083	7.11055	347.844
1.8251e+06	16000	68	91.5	877.233	5.94357	338.99
1.8251e+06	16000	69	87	856.142	6.56132	330.798
1.8251e+06	16000	70	86.375	835.236	5.52084	322.727
1.8251e+06	16000	71	81.5417	816.215	6.15296	315.369
1.8251e+06	16000	72	79.125	796.66	6.14542	307.84
1.8251e+06	16000	73	79.125	777.264	6.6846	300.363
1.8251e+06	16000	74	75.1667	758.538	5.38666	293.248
1.8251e+06	16000	75	75.0833	740.056	4.91831	286.069
1.8251e+06	16000	76	69.6667	722.979	5.32559	279.514
1.8251e+06	16000	77	70.625	706.24	6.62341	273.149
1.8251e+06	16000	78	70.4167	689.774	5.97966	266.781
1.8251e+06	16000	79	66.7917	673.146	5.85031	260.37
1.8251e+06	16000	80	64.7917	655.267	5.28271	253.565
1.8251e+06	16000	81	60.5833	639.948	5.71788	247.737
1.8251e+06	16000	82	62.75	624.608	5.98354	241.788
1.8251e+06	16000	83	59.5417	610.604	3.88071	236.494
1.8251e+06	16000	84	56.9167	595.826	5.35459	230.782
1.8251e+06	16000	85	56	580.712	4.7456	225.041
1.8251e+06	16000	86	55.7917	565.538	5.34296	219.256
1.8251e+06	16000	87	52.4167	551.958	4.7352	213.987
1.8251e+06	16000	88	51.25	538.736	5.12798	208.93
1.8251e+06	16000	89	47.9167	526.104	4.83698	204.087
1.8251e+06	16000	90	48.8333	514.726	4.91513	199.763
1.8251e+06	16000	91	48.4583	501.774	5.80733	194.77
1.8251e+06	16000	92	46.9583	489.465	4.95295	190.099
1.8251e+06	16000	93	46.1667	476.406	4.76706	185.096
1.8251e+06	16000	94	44.0833	464.132	4.82257	180.394
1.8251e+06	16000	95	41.875	453.51	4.63778	176.348
1.8251e+06	16000	96	39.5833	441.278	4.4908	171.676
1.8251e+06	16000	97	39.75	428.785	4.65565	166.862
1.8251e+06	16000	98	38.4167	418.038	4.9013	162.675
1.8251e+06	16000	99	37.0417	408.309	3.64107	158.901
1.8251e+06	16000	100	35.875	398.247	3.75184	155.097
1.8251e+06	16000	101	35.2083	387.684	4.38742	150.965
1.8251e+06	16000	102	33.5417	376.986	3.9306	146.849
1.8251e+06	16000	103	30.7917	366.441	3.65157	142.767
1.8251e+06	16000	104	31.5833	356.712	4.78636	139.069
1.8251e+06	16000	105	30.625	348.538	4.73798	135.809
1.8251e+06	16000	106	29.6667	338.927	4.0349	132.012
1.8251e+06	16000	107	29.9583	330.469	3.83107	128.743
1.8251e+06	16000	108	28.6667	321.896	3.6889	125.386
1.8251e+06	16000	109	27.5833	313.83	3.23939	122.233
1.8251e+06	16000	110	25.5417	304.045	2.48309	118.419
1.8251e+06	16000	111	25.2917	295.233	2.52065	115.028
1.8251e+06	16000	112	24.2917	287.09	2.9269	111.849
1.8251e+06	16000	113	23.125	278.299	2.90502	108.468
1.8251e+06	16000	114	22.2917	270.205	2.5068	105.399
1.8251e+06	16000	115	20.8333	263.267	2.41111	102.616
1.8251e+06	16000	116	20.7083	257.385	2.25236	100.347
1.8251e+06	16000	117	20.4167	250.431	2.97276	97.6522
1.8251e+06	16000	118	19.9167	243.913	2.51356	95.0652
1.8251e+06	16000	119	21	237.469	2.30888	92.5735
1.8251e+06	16000	120	19.7083	231.42	2.78808	90.1943
1.8251e+06	16000	121	18.5	224.347	2.64071	87.477
1.8251e+06	16000	122	18.5	218.142	2.38888	85.0258
1.8251e+06	16000	123	17.75	212.875	2.1794	82.9508
1.8251e+06	16000	124	17.875	206.684	1.99628	80.5839
1.8251e+06	16000	125	16.5	201.844	2.15935	78.6894
1.8251e+06	16000	126	17.25	195.997	2.25783	76.4606
1.8251e+06	16000	127	15.3333	191.052	2.0389	74.5145
1.8251e+06	16000	128	13.125	186.545	1.88142	72.8153
1.8251e+06	16000	129	13.875	181.924	1.7709	71.0094
1.8251e+06	16000	130	14.4167	175.993	1.78501	68.74
1.8251e+06	16000	131	12.4583	171.073	2.03996	66.8682
1.8251e+06	16000	132	12.5	166.622	2.44645	65.1565
1.8251e+06	16000	133	13.5833	162.934	1.99839	63.7804
1.8251e+06	16000	134	11.625	158.052	1.48677	61.8909
1.8251e+06	16000	135	11.25	154.056	1.64853	60.3397
1.8251e+06	16000	136	11	149.5	1.57844	58.5858
1.8251e+06	16000	137	11.875	146.462	2.04451	57.4382
1.8251e+06	16000	138	10.875	142.389	1.39749	55.8866
1.8251e+06	16000	139	11.6667	138.674	1.98002	54.426
1.8251e+06	16000	140	8.79167	135	1.31893	53.0427
1.8251e+06	16000	141	10.0417	131.118	1.51306	51.591
1.8251e+06	16000	142	9.33333	127.451	1.40422	50.1188
1.8251e+06	16000	143	9.75	124.406	1.4605	48.9818
1.8251e+06	16000	144	10	121.271	1.63475	47.7828
1.8251e+06	16000	145	8.91667	118.566	1.78111	46.7138
1.8251e+06	16000	146	8.875	115.569	1.25586	45.5218
1.8251e+06	16000	147	9.20833	112.337	1.49222	44.2492
1.8251e+06	16000	148	8.5	109.16	1.10043	42.9815
1.8251e+06	16000	149	8.83333	106.247	1.30667	41.8693
1.8251e+06	16000	150	8.20833	104.003	1.99163	41.0483
1.8251e+06	16000	151	8.625	101.892	1.25308	40.2067
1.8251e+06	16000	152	7.58333	99.3264	1.31331	39.2404
1.8251e+06	16000	153	7	96.4618	1.19152	38.1308
1.8251e+06	16000	154	7.5	94.0833	1.32955	37.1779
1.8251e+06	16000	155	6.70833	92.3021	1.4992	36.5266
1.8251e+06	16000	156	6.79167	90.2222	1.13148	35.681
1.8251e+06	16000	157	5.75	87.9931	1.12079	34.7907
1.8251e+06	16000	158	6.04167	86.0556	1.15883	34.077
1.8251e+06	16000	159	6.29167	84.0764	0.932544	33.2569
1.8251e+06	16000	160	6.58333	81.7604	1.34473	32.3893
1.8251e+06	16000	161	5.70833	80.0243	0.990449	31.7243
1.8251e+06	16000	162	5.25	77.7465	0.967493	30.849
1.8251e+06	16000	163	6.16667	75.7569	1.07267	30.0959
1.8251e+06	16000	164	5.75	73.9132	0.99585	29.425
1.8251e+06	16000	165	5.41667	71.8507	1.19686	28.6212
1.8251e+06	16000	166	4.79167	70.0451	1.13761	27.9482
1.8251e+06	16000	167	5.25	68.3958	0.99585	27.3026
1.8251e+06	16000	168	4.66667	67.0833	1.17781	26.7568
1.8251e+06	16000	169	4.875	64.9792	0.946127	25.8927
1.8251e+06	16000	170	4.33333	63.3924	0.779608	25.3074
1.8251e+06	16000	171	4.625	61.9826	0.897041	24.7575
1.8251e+06	16000	172	4.25	60.4167	0.810966	24.1481
1.8251e+06	16000	173	4.16667	58.9618	0.864279	23.5988
1.8251e+06	16000	174	4.58333	57	1.11872	22.8162
1.8251e+06	16000	175	3.875	55.3646	1.01703	22.2125
1.8251e+06	16000	176	4.45833	53.6736	1.08757	21.535
1.8251e+06	16000	177	3.33333	52.1319	0.620555	20.9045
1.8251e+06	16000	178	2.875	51.1424	0.670636	20.5496
1.8251e+06	16000	179	2.70833	49.9722	0.878752	20.1144
2.04228e+06	18000	0	2.29167	0	0.692755	0
2.04228e+06	18000	1	2.08333	59.3438	0.513126	22.7919
2.04228e+06	18000	2	2.79167	47.434	0.656654	18.2222
2.04228e+06	18000	3	2.375	51.191	0.538225	19.6643
2.04228e+06	18000	4	2.20833	51.5694	0.565547	19.8147
2.04228e+06	18000	5	2.33333	53.3403	0.561688	20.4987
2.04228e+06	18000	6	3	55.309	0.687925	21.2649
2.04228e+06	18000	7	4.16667	57.5451	0.918918	22.1322
2.04228e+06	18000	8	3.70833	60.4757	0.731837	23.2787
2.04228e+06	18000	9	4.66667	64.1597	0.761546	24.7043
2.04228e+06	18000	10	6.375	69.316	1.09289	26.705
2.04228e+06	18000	11	8.45833	76.1007	1.43031	29.3206
2.04228e+06	18000	12	8.25	84.3229	1.27203	32.5363
2.04228e+06	18000	13	10.8333	94.5174	1.87903	36.4941
2.04228e+06	18000	14	11.6667	108.212	1.50007	41.8432
2.04228e+06	18000	15	14.625	125.497	2.0257	48.6152
2.04228e+06	18000	16	19.5	147.198	2.22601	57.1317
2.04228e+06	18000	17	25.625	173.743	3.31351	67.5483
2.04228e+06	18000	18	32.75	209.302	3.8542	81.6055
2.04228e+06	18000	19	41.3333	252.965	5.04371	98.9052
2.04228e+06	18000	20	50.5	309.111	6.17331	121.157
2.04228e+06	18000	21	62.9167	378.479	7.77933	148.605
2.04228e+06	18000	22	83.4583	466.903	8.99422	183.556
2.04228e+06	18000	23	100.583	578.014	11.9274	227.522
2.04228e+06	18000	24	128.417	714.247	13.5926	281.246
2.04228e+06	18000	25	152.875	874.451	13.8152	344.208
2.04228e+06	18000	26	179.458	1066.12	15.8618	419.351
2.04228e+06	18000	27	195.125	1286.18	11.8351	504.932
2.04228e+06	18000	28	210.792	1499.36	11.1862	585.019
2.04228e+06	18000	29	217	1637.84	10.5964	633.588
2.04228e+06	18000	30	225.375	1740.93	11.0275	671.095
2.04228e+06	18000	31	223.208	1783.74	11.3676	686.822
2.04228e+06	18000	32	219.042	1798.21	11.5429	693.047
2.04228e+06	18000	33	222.292	1811.08	12.3305	698.559
2.04228e+06	18000	34	220.542	1817.94	11.9647	701.79
2.04228e+06	18000	35	219.417	1818.93	13.3747	702.704
2.04228e+06	18000	36	211.625	1814.38	12.4347	701.487
2.04228e+06	18000	37	217.292	1808.63	15.8664	699.748
2.04228e+06	18000	38	212.125	1794.42	11.8186	694.622
2.04228e+06	18000	39	210.917	1777.84	15.2031	688.418
2.04228e+06	18000	40	204.208	1754.61	15.5261	679.548
2.04228e+06	18000	41	197.5	1730.36	13.112	670.283
2.04228e+06	18000	42	192.083	1703.76	11.9327	660.091
2.04228e+06	18000	43	189.542	1674.61	12.3551	648.946
2.04228e+06	18000	44	180.083	1644.57	12.7651	637.28
2.04228e+06	18000	45	181.333	1612.33	10.9419	624.796
2.04228e+06	18000	46	176.125	1579.64	11.4368	612.08
2.04228e+06	18000	47	169.417	1547.03	10.852	599.469
2.04228e+06	18000	48	163.625	1509.15	11.7202	584.64
2.04228e+06	18000	49	159.167	1473.63	10.6721	570.765
2.04228e+06	18000	50	152.667	1436.49	8.52115	556.34
2.04228e+06	18000	51	147.75	1399.53	10.479	542.119
2.04228e+06	18000	52	142.958	1360.79	9.82233	527.076
2.04228e+06	18000	53	141.125	1324.75	8.17318	513.029
2.04228e+06	18000	54	134.625	1290.1	9.38932	499.412
2.04228e+06	18000	55	130.417	1253.35	7.85323	485.05
2.04228e+06	18000	56	128.125	1216.84	8.03925	470.825
2.04228e+06	18000	57	120.083	1182.13	6.25942	457.423
2.04228e+06	18000	58	116.417	1146.92	9.77505	443.741
2.04228e+06	18000	59	110.625	1117.54	6.98248	432.448
2.04228e+06	18000	60	107.125	1086.12	8.66502	420.149
2.04228e+06	18000	61	105.042	1055.42	7.8732	408.125
2.04228e+06	18000	62	102.875	1023.6	7.35006	395.772
2.04228e+06	18000	63	101.167	993.632	7.57146	383.968
2.04228e+06	18000	64	96.25	966.503	6.38419	373.47
2.04228e+06	18000	65	92.2917	938.375	6.28557	362.47
2.04228e+06	18000	66	92	911.326	5.25367	351.926
2.04228e+06	18000	67	89	885.431	5.99138	341.843
2.04228e+06	18000	68	85.7917	859.823	5.30374	331.943
2.04228e+06	18000	69	82.5833	834.455	4.97599	322.11
2.04228e+06	18000	70	76.4167	809.99	5.38569	312.649
2.04228e+06	18000	71	76.1667	787.712	5.41758	304.069
2.04228e+06	18000	72	74.125	765.705	5.76684	295.522
2.04228e+06	18000	73	69.6667	743.587	4.96163	286.919
2.04228e+06	18000	74	68.0833	723.948	4.44093	279.371
2.04228e+06	18000	75	66.25	703.062	4.11953	271.371
2.04228e+06	18000	76	65.7917	683.049	5.41927	263.691
2.04228e+06	18000	77	60.8333	665.083	5.28229	256.794
2.04228e+06	18000	78	59.375	646.514	5.15041	249.676
2.04228e+06	18000	79	57.5	628.049	4.13765	242.559
2.04228e+06	18000	80	57.1667	610.979	4.76121	236.018
2.04228e+06	18000	81	56.9583	594.153	3.93502	229.61
2.04228e+06	18000	82	56.2083	578.49	4.43318	223.671
2.04228e+06	18000	83	51.5417	563.719	3.68005	218.01
2.04228e+06	18000	84	52.625	548.274	4.66695	212.071
2.04228e+06	18000	85	49.125	533.764	3.71081	206.535
2.04228e+06	18000	86	46.625	519.222	3.38622	200.957
2.04228e+06	18000	87	45.125	505.024	4.11795	195.585
2.04228e+06	18000	88	44.2083	491.99	4.4707	190.679
2.04228e+06	18000	89	42.2083	478.365	4.35558	185.457
2.04228e+06	18000	90	42.25	464.826	4.83026	180.279
2.04228e+06	18000	91	39	452.705	4.55707	175.65
2.04228e+06	18000	92	40.0833	440.562	3.93049	171.08
2.04228e+06	18000	93	40.0833	428.594	4.14088	166.499
2.04228e+06	18000	94	36.8333	417.451	3.96179	162.252
2.04228e+06	18000	95	36.875	407.295	4.45094	158.505
2.04228e+06	18000	96	34.6667	396.309	4.19721	154.235
2.04228e+06	18000	97	35.5	385.351	3.90577	149.963
2.04228e+06	18000	98	32.875	375.319	3.16637	146.139
2.04228e+06	18000	99	33.1667	364.424	3.8205	141.907
2.04228e+06	18000	100	31.0833	355.66	3.04447	138.661
2.04228e+06	18000	101	30.75	345.663	3.80148	134.821
2.04228e+06	18000	102	30.1667	337.104	3.78021	131.5
2.04228e+06	18000	103	27.8333	327.944	3.14067	127.953
2.04228e+06	18000	104	28.3333	319.788	3.30479	124.778
2.04228e+06	18000	105	28.625	311.993	3.29244	121.754
2.04228e+06	18000	106	26.7917	304.566	2.8632	118.931
2.04228e+06	18000	107	27.5	296.681	3.53934	115.933
2.04228e+06	18000	108	25.75	289.997	3.58088	113.372
2.04228e+06	18000	109	23.8333	282.153	3.06668	110.351
2.04228e+06	18000	110	23.75	274.826	3.80879	107.519
2.04228e+06	18000	111	23.25	268.233	2.62816	104.999
2.04228e+06	18000	112	21.75	261.993	3.20773	102.558
2.04228e+06	18000	113	22.375	255.705	3.00743	100.146
2.04228e+06	18000	114	21.125	248.444	2.70145	97.4354
2.04228e+06	18000	115	19.9167	242.312	2.74135	95.0054
2.04228e+06	18000	116	19.8333	235.764	2.92259	92.4785
2.04228e+06	18000	117	19.0833	229.576	2.9208	90.1133
2.04228e+06	18000	118	18.3333	223.774	2.20612	87.8185
2.04228e+06	18000	119	19.1667	217.948	2.63719	85.5749
2.04228e+06	18000	120	18.4167	211.285	3.37821	82.9897
2.04228e+06	18000	121	18.3333	205.444	2.90108	80.7157
2.04228e+06	18000	122	16.0417	199.271	2.1609	78.3326
2.04228e+06	18000	123	16.125	194.51	2.55038	76.5318
2.04228e+06	18000	124	17.2083	189.608	3.01706	74.5592
2.04228e+06	18000	125	15.8333	184.875	2.43123	72.7095
2.04228e+06	18000	126	14.125	180.316	2.29167	70.9375
2.04228e+06	18000	127	14.5833	176.212	2.41759	69.2188
2.04228e+06	18000	128	14.8333	171.382	2.37622	67.4123
2.04228e+06	18000	129	13.5417	166.153	2.13008	65.3869
2.04228e+06	18000	130	13.1667	162.052	2.02863	63.7524
2.04228e+06	18000	131	14.7917	158.049	2.18492	62.2796
2.04228e+06	18000	132	13.6667	154.566	1.99054	60.9446
2.04228e+06	18000	133	11.3333	150.531	1.6205	59.3832
2.04228e+06	18000	134	13.25	146.351	2.31264	57.7749
2.04228e+06	18000	135	13.875	142.194	1.75511	56.0905
2.04228e+06	18000	136	11.5417	138.712	2.27847	54.6873
2.04228e+06	18000	137	10.625	134.809	1.81553	53.1671
2.04228e+06	18000	138	10.6667	131.538	1.37922	51.844
2.04228e+06	18000	139	9.95833	127.413	2.18969	50.198
2.04228e+06	18000	140	10.4583	124.132	1.47345	48.9241
2.04228e+06	18000	141	11.3333	120.951	1.93018	47.7142
2.04228e+06	18000	142	9.875	118.451	1.71905	46.7055
2.04228e+06	18000	143	9.875	115.451	1.85534	45.6055
2.04228e+06	18000	144	9.79167	112.833	2.01248	44.5727
2.04228e+06	18000	145	9.91667	109.809	1.39052	43.4229
2.04228e+06	18000	146	9.33333	106.927	1.55922	42.2289
2.04228e+06	18000	147	9.04167	104.184	1.62399	41.1173
2.04228e+06	18000	148	8.33333	101.507	1.49076	40.0546
2.04228e+06	18000	149	7.91667	98.5556	1.36016	38.8907
2.04228e+06	18000	150	8.20833	95.5833	1.44001	37.724
2.04228e+06	18000	151	8.08333	93.3264	1.27567	36.8368
2.04228e+06	18000	152	8.16667	90.6632	1.29059	35.8031
2.04228e+06	18000	153	7.45833	88.0868	1.42054	34.8394
2.04228e+06	18000	154	7.16667	85.6181	1.08557	33.885
2.04228e+06	18000	155	7.33333	83.4826	1.4814	33.0312
2.04228e+06	18000	156	7.58333	80.8125	1.32386	32.0008
2.04228e+06	18000	157	6.41667	78.7083	1.36016	31.1705
2.04228e+06	18000	158	6.29167	76.875	0.75983	30.443
2.04228e+06	18000	159	6.33333	74.9375	1.06616	29.6885
2.04228e+06	18000	160	6.58333	73.6007	1.47315	29.2485
2.04228e+06	18000	161	5.875	71.5764	1.36729	28.405
2.04228e+06	18000	162	6.41667	69.6736	1.23126	27.6735
2.04228e+06	18000	163	5.70833	67.7014	1.19432	26.9331
2.04228e+06	18000	164	5.625	66.1875	1.26414	26.3126
2.04228e+06	18000	165	5.45833	64.1701	1.01474	25.5237
2.04228e+06	18000	166	6.20833	62.4132	1.35536	24.8823
2.04228e+06	18000	167	6.25	61.2188	1.26655	24.3617
2.04228e+06	18000	168	4.875	59.5312	1.3101	23.7079
2.04228e+06	18000	169	5.54167	58.0694	1.35536	23.1528
2.04228e+06	18000	170	4.125	56.7778	0.923796	22.6129
2.04228e+06	18000	171	4.25	54.4549	1.06996	21.697
2.04228e+06	18000	172	4.04167	53.6701	1.06494	21.4277
2.04228e+06	18000	173	4.25	51.9965	1.56182	20.7414
2.04228e+06	18000	174	3.95833	50.6007	1.26231	20.2196
