beta	population	links	attackRate	error
1.25	3.50266e+06	19635	2653	80.2047
1.25	3.61734e+06	20570	2642.75	62.9945
1.25	3.76737e+06	21505	2702.33	91.4474
1.25	3.96107e+06	22440	2677.88	109.3
1.25	4.11718e+06	23375	2814.58	159.396
1.25	4.25765e+06	24310	2776.17	115.317
1.25	4.44712e+06	25245	2881.83	151.389
1.25	4.62895e+06	26180	2921.96	171.597
1.25	4.76443e+06	27115	2978.33	205.251
1.25	4.91938e+06	28050	2895.46	135.084
1.25	5.08391e+06	28985	2969	164.917
1.25	5.23774e+06	29920	3222.42	293.335
1.25	5.4043e+06	30855	3035.75	213.166
1.25	5.5742e+06	31790	3455.5	323.067
1.5	247011	1870	2417.79	22.8893
1.5	405118	2805	2451.54	22.8512
1.5	536671	3740	2440.58	20.7091
1.5	749399	4675	2431.42	21.8613
1.5	948796	5610	2444.75	21.1613
1.5	1.17861e+06	6545	2462.38	26.8702
1.5	1.33266e+06	7480	2502.17	29.0755
1.5	1.55843e+06	8415	2495.12	25.2204
1.5	1.67973e+06	9350	2536.08	29.7508
1.5	1.79206e+06	10285	2535.83	27.8959
1.5	2.00065e+06	11220	2590.08	46.3463
1.5	2.21956e+06	12155	2655.04	43.1417
1.5	2.43445e+06	13090	2758.58	75.6776
1.5	2.63944e+06	14025	2815.54	94.3924
1.5	2.83432e+06	14960	2923.75	163.923
1.5	2.95706e+06	15895	3264.17	205.404
1.5	3.10388e+06	16830	3990.88	402.093
1.5	3.23828e+06	17765	3735.25	404.869
1.5	3.36382e+06	18700	4553.12	645.94
1.5	3.50266e+06	19635	5090.21	759.861
1.5	3.61734e+06	20570	5139.38	839.248
1.5	3.76737e+06	21505	7314.79	843.96
1.5	3.96107e+06	22440	7996.21	1179.05
1.5	4.11718e+06	23375	10234	1863.42
1.5	4.25765e+06	24310	12173.3	1645.67
1.5	4.44712e+06	25245	15883.5	1272.8
1.5	4.62895e+06	26180	17251.9	1628.74
1.5	4.76443e+06	27115	18619.8	1971.58
1.5	4.91938e+06	28050	22153.7	680.302
1.5	5.08391e+06	28985	21833.9	1423.94
1.5	5.23774e+06	29920	24354.5	821.156
1.5	5.4043e+06	30855	26183.1	988.382
1.5	5.5742e+06	31790	26732.8	1223.97
1.75	247011	1870	2471.88	15.8633
1.75	405118	2805	2455.67	21.2985
1.75	536671	3740	2515.29	19.5824
1.75	749399	4675	2462.88	18.8105
1.75	948796	5610	2491	26.0347
1.75	1.17861e+06	6545	2530.71	25.7118
1.75	1.33266e+06	7480	2581.04	25.9027
1.75	1.55843e+06	8415	2636.5	58.6217
1.75	1.67973e+06	9350	2701.88	57.5799
1.75	1.79206e+06	10285	2763.42	93.3361
1.75	2.00065e+06	11220	3094.42	158.795
1.75	2.21956e+06	12155	3507.25	365.17
1.75	2.43445e+06	13090	6219.38	789.673
1.75	2.63944e+06	14025	8169.21	1199.36
1.75	2.83432e+06	14960	15965.2	1582.45
1.75	2.95706e+06	15895	18690	1140.31
1.75	3.10388e+06	16830	22318.2	1427.74
1.75	3.23828e+06	17765	26310.9	920.562
1.75	3.36382e+06	18700	29088	825.247
1.75	3.50266e+06	19635	32247.3	517.112
1.75	3.61734e+06	20570	33472.2	448.01
1.75	3.76737e+06	21505	36087.5	564.675
1.75	3.96107e+06	22440	38630.4	393.134
1.75	4.11718e+06	23375	39780.8	451.559
1.75	4.25765e+06	24310	41277.6	430.53
1.75	4.44712e+06	25245	42782.2	390.907
1.75	4.62895e+06	26180	44986.8	460.383
1.75	4.76443e+06	27115	45603.9	345.66
1.75	4.91938e+06	28050	46911.1	318.301
1.75	5.08391e+06	28985	47730.5	357.936
1.75	5.23774e+06	29920	48607.2	375.924
1.75	5.4043e+06	30855	49734	239.011
1.75	5.5742e+06	31790	50511.4	289.313
2	247011	1870	2495.96	21.6269
2	405118	2805	2508	23.3319
2	536671	3740	2516.67	21.0952
2	749399	4675	2522.79	26.1808
2	948796	5610	2549.54	24.1536
2	1.17861e+06	6545	2620.67	33.1314
2	1.33266e+06	7480	2726.42	47.4291
2	1.55843e+06	8415	2851.38	88.7548
2	1.67973e+06	9350	3108.83	133.823
2	1.79206e+06	10285	3920.83	478.165
2	2.00065e+06	11220	7712.42	1160.05
2	2.21956e+06	12155	16886.2	2537.64
2	2.43445e+06	13090	27570.7	707.405
2	2.63944e+06	14025	34269.2	665.154
2	2.83432e+06	14960	39462.5	428.545
2	2.95706e+06	15895	42141	415.828
2	3.10388e+06	16830	44474.9	416.333
2	3.23828e+06	17765	46716.7	345.807
2	3.36382e+06	18700	48354.3	249.329
2	3.50266e+06	19635	50454.6	381.849
2	3.61734e+06	20570	51780.3	360.885
2	3.76737e+06	21505	53135	233.773
2	3.96107e+06	22440	55178.8	294.178
2	4.11718e+06	23375	56564.6	210.55
2	4.25765e+06	24310	57628.8	267.498
2	4.44712e+06	25245	58870	340.486
2	4.62895e+06	26180	60052	235.004
2	4.76443e+06	27115	60943.9	192.307
2	4.91938e+06	28050	61778.1	276.802
2	5.08391e+06	28985	62592	224.083
2	5.23774e+06	29920	63338.9	235.241
2	5.4043e+06	30855	64036.4	170.833
2	5.5742e+06	31790	64839.9	225.067
2.25	247011	1870	2557.25	20.5303
2.25	405118	2805	2568.92	23.3227
2.25	536671	3740	2582.96	23.7809
2.25	749399	4675	2559.17	23.1912
2.25	948796	5610	2602	25.9924
2.25	1.17861e+06	6545	2711.17	42.1596
2.25	1.33266e+06	7480	2865.75	85.1278
2.25	1.55843e+06	8415	4599.38	594.724
2.25	1.67973e+06	9350	8633.29	999.889
2.25	1.79206e+06	10285	15208.2	1618.52
2.25	2.00065e+06	11220	30209.2	663.175
2.25	2.21956e+06	12155	39298.5	411.445
2.25	2.43445e+06	13090	45495.2	430.4
2.25	2.63944e+06	14025	50332.7	316.665
2.25	2.83432e+06	14960	54219.4	253.688
2.25	2.95706e+06	15895	56565	326.113
2.25	3.10388e+06	16830	58400.1	195.401
2.25	3.23828e+06	17765	60285	289.834
2.25	3.36382e+06	18700	61644.5	188.39
2.25	3.50266e+06	19635	63020	269.156
2.25	3.61734e+06	20570	64075.7	225.287
2.25	3.76737e+06	21505	65293	320.224
2.25	3.96107e+06	22440	66891.9	195.156
2.25	4.11718e+06	23375	68049.7	197.411
2.25	4.25765e+06	24310	68962	225.693
2.25	4.44712e+06	25245	70145	204.829
2.25	4.62895e+06	26180	70987	186.542
2.25	4.76443e+06	27115	71621.8	174.347
2.25	4.91938e+06	28050	72363.7	184.916
2.25	5.08391e+06	28985	73112.9	197.522
2.25	5.23774e+06	29920	73744.6	163.342
2.25	5.4043e+06	30855	74298.9	161.131
2.25	5.5742e+06	31790	74724.2	153.566
2.5	247011	1870	2576.46	21.6142
2.5	405118	2805	2581.67	22.3881
2.5	536671	3740	2605.25	30.9765
2.5	749399	4675	2627.17	24.1373
2.5	948796	5610	2736.42	38.1308
2.5	1.17861e+06	6545	2965.33	71.8016
2.5	1.33266e+06	7480	3695.75	462.949
2.5	1.55843e+06	8415	18150.4	1331.86
2.5	1.67973e+06	9350	29288.3	735.563
2.5	1.79206e+06	10285	36068.3	621.742
2.5	2.00065e+06	11220	45600.8	296.351
2.5	2.21956e+06	12155	52898.8	389.613
2.5	2.43445e+06	13090	57839.6	301.497
2.5	2.63944e+06	14025	61956.1	311.214
2.5	2.83432e+06	14960	65089.9	187.785
2.5	2.95706e+06	15895	66807.1	176.846
2.5	3.10388e+06	16830	68612	222.679
2.5	3.23828e+06	17765	70032.8	217.145
2.5	3.36382e+06	18700	71242.6	205.115
2.5	3.50266e+06	19635	72529.8	144.901
2.5	3.61734e+06	20570	73452	194.542
2.5	3.76737e+06	21505	74426.5	149.803
2.5	3.96107e+06	22440	75638.7	137.191
2.5	4.11718e+06	23375	76642.1	163.688
2.5	4.25765e+06	24310	77340.4	137.037
2.5	4.44712e+06	25245	78278.2	163.024
2.5	4.62895e+06	26180	78966.2	152.654
2.5	4.76443e+06	27115	79762.3	150.641
2.5	4.91938e+06	28050	80256.5	131.735
2.5	5.08391e+06	28985	80670.5	143.82
2.5	5.23774e+06	29920	81303.4	112.97
2.5	5.4043e+06	30855	81678.9	139.217
2.5	5.5742e+06	31790	82083	141.754
2.75	247011	1870	2634.96	27.7899
2.75	405118	2805	2655.04	32.2461
2.75	536671	3740	2637.62	29.9587
2.75	749399	4675	2685.38	31.6161
2.75	948796	5610	2876.79	52.4343
2.75	1.17861e+06	6545	3702.12	326.461
2.75	1.33266e+06	7480	13185.6	1564.26
2.75	1.55843e+06	8415	35854	507.982
2.75	1.67973e+06	9350	42851.3	420.773
2.75	1.79206e+06	10285	48872.7	313.647
2.75	2.00065e+06	11220	56723.5	288.548
2.75	2.21956e+06	12155	62604.1	232.091
2.75	2.43445e+06	13090	67241.7	216.287
2.75	2.63944e+06	14025	70590.5	206.708
2.75	2.83432e+06	14960	73409	146.001
2.75	2.95706e+06	15895	74723.6	202.645
2.75	3.10388e+06	16830	76314.4	159.299
2.75	3.23828e+06	17765	77465.1	160.777
2.75	3.36382e+06	18700	78479	137.519
2.75	3.50266e+06	19635	79463.7	151.113
2.75	3.61734e+06	20570	80300.7	168.675
2.75	3.76737e+06	21505	81235.5	140.5
2.75	3.96107e+06	22440	82209.7	97.6024
2.75	4.11718e+06	23375	83022.7	101.626
2.75	4.25765e+06	24310	83668.8	110.702
2.75	4.44712e+06	25245	84420.3	170.468
2.75	4.62895e+06	26180	85018.6	125.241
2.75	4.76443e+06	27115	85531.7	94.8683
2.75	4.91938e+06	28050	86096.6	105.956
2.75	5.08391e+06	28985	86351.2	108.398
2.75	5.23774e+06	29920	86801.4	108.01
2.75	5.4043e+06	30855	87247.5	95.5294
2.75	5.5742e+06	31790	87550	129.914
3	247011	1870	2673.54	32.1695
3	405118	2805	2667.08	27.715
3	536671	3740	2724.04	25.1123
3	749399	4675	2742	28.6184
3	948796	5610	2970.46	81.9985
3	1.17861e+06	6545	8930.17	1390.23
3	1.33266e+06	7480	29137.6	516.304
3	1.55843e+06	8415	47314	312.858
3	1.67973e+06	9350	53989.7	338.388
3	1.79206e+06	10285	58746.6	296.575
3	2.00065e+06	11220	65299.6	218.074
3	2.21956e+06	12155	70676.5	152.15
3	2.43445e+06	13090	74648.7	182.833
3	2.63944e+06	14025	77503.1	135.845
3	2.83432e+06	14960	79773.5	149.141
3	2.95706e+06	15895	80985.5	157.892
3	3.10388e+06	16830	82249.6	146.891
3	3.23828e+06	17765	83229.5	135.155
3	3.36382e+06	18700	84161	107.095
3	3.50266e+06	19635	85108.3	103.785
3	3.61734e+06	20570	85747.5	109.866
3	3.76737e+06	21505	86389.6	100.461
3	3.96107e+06	22440	87401.9	109.491
3	4.11718e+06	23375	87864.3	85.7107
3	4.25765e+06	24310	88486.5	110.886
3	4.44712e+06	25245	89230.8	95.577
3	4.62895e+06	26180	89680.2	84.0669
3	4.76443e+06	27115	90081.8	122.378
3	4.91938e+06	28050	90475.8	112.665
3	5.08391e+06	28985	90907.1	105.754
3	5.23774e+06	29920	91299.3	98.5774
3	5.4043e+06	30855	91652.8	83.6459
3	5.5742e+06	31790	91909.2	72.0269
3.25	247011	1870	2696.71	31.0629
3.25	405118	2805	2715.62	32.381
3.25	536671	3740	2755.33	23.4941
3.25	749399	4675	2824.88	34.6832
3.25	948796	5610	3260.71	156.482
3.25	1.17861e+06	6545	25193	814.757
3.25	1.33266e+06	7480	41639.5	399.186
3.25	1.55843e+06	8415	56801.3	419.66
3.25	1.67973e+06	9350	62595.5	217.721
3.25	1.79206e+06	10285	66347.6	228.416
3.25	2.00065e+06	11220	72508.5	148.279
3.25	2.21956e+06	12155	77260.1	154.438
3.25	2.43445e+06	13090	80404.1	137.822
3.25	2.63944e+06	14025	82898.9	172.521
3.25	2.83432e+06	14960	84773.3	137.71
3.25	2.95706e+06	15895	85779.2	110.814
3.25	3.10388e+06	16830	86889.5	124.246
3.25	3.23828e+06	17765	87974.5	92.4435
3.25	3.36382e+06	18700	88525.2	112.838
3.25	3.50266e+06	19635	89341.5	111.15
3.25	3.61734e+06	20570	89896.4	117.988
3.25	3.76737e+06	21505	90516	87.3316
3.25	3.96107e+06	22440	91303.7	99.5316
3.25	4.11718e+06	23375	91906.5	86.8633
3.25	4.25765e+06	24310	92296.9	118.849
3.25	4.44712e+06	25245	92902.2	96.8391
3.25	4.62895e+06	26180	93365	74.0969
3.25	4.76443e+06	27115	93746.1	88.8846
3.25	4.91938e+06	28050	94062.6	99.683
3.25	5.08391e+06	28985	94435.9	81.0533
3.25	5.23774e+06	29920	94640.6	74.7618
3.25	5.4043e+06	30855	95021.3	90.2804
3.25	5.5742e+06	31790	95254.9	88.8624
3.5	247011	1870	2756.29	26.365
3.5	405118	2805	2808.71	30.7159
3.5	536671	3740	2805.08	26.7592
3.5	749399	4675	2923.58	41.2519
3.5	948796	5610	4368.38	609.659
3.5	1.17861e+06	6545	36825.6	556.207
3.5	1.33266e+06	7480	51144.7	440.313
3.5	1.55843e+06	8415	64398.4	177.816
3.5	1.67973e+06	9350	69337.2	193.693
3.5	1.79206e+06	10285	72798.4	237.224
3.5	2.00065e+06	11220	78118.6	140.628
3.5	2.21956e+06	12155	82151	164.906
3.5	2.43445e+06	13090	84991.4	137.25
3.5	2.63944e+06	14025	87189.2	73.1624
3.5	2.83432e+06	14960	88896.6	122.245
3.5	2.95706e+06	15895	89748.1	87.6791
3.5	3.10388e+06	16830	90731.7	110.078
3.5	3.23828e+06	17765	91512.5	125.461
3.5	3.36382e+06	18700	92181	103.463
3.5	3.50266e+06	19635	92747	92.0505
3.5	3.61734e+06	20570	93284.6	98.4257
3.5	3.76737e+06	21505	93788.5	57.2229
3.5	3.96107e+06	22440	94574.9	87.9118
3.5	4.11718e+06	23375	95052.3	102.638
3.5	4.25765e+06	24310	95466.4	59.1719
3.5	4.44712e+06	25245	96015.9	79.3703
3.5	4.62895e+06	26180	96362.5	83.6646
3.5	4.76443e+06	27115	96623.9	114.375
3.5	4.91938e+06	28050	96943.6	78.2351
3.5	5.08391e+06	28985	97234	55.6151
3.5	5.23774e+06	29920	97488	77.3275
3.5	5.4043e+06	30855	97720.9	75.5901
3.5	5.5742e+06	31790	97967	73.3916
3.75	247011	1870	2840.38	30.1606
3.75	405118	2805	2849	24.3232
3.75	536671	3740	2864.38	24.6577
3.75	749399	4675	2996.08	64.5883
3.75	948796	5610	9499.75	1227.91
3.75	1.17861e+06	6545	45792.8	466.707
3.75	1.33266e+06	7480	58806.8	283.38
3.75	1.55843e+06	8415	70765.9	191.752
3.75	1.67973e+06	9350	74868.6	197.493
3.75	1.79206e+06	10285	78339.2	181.571
3.75	2.00065e+06	11220	82723.6	93.8124
3.75	2.21956e+06	12155	86221.9	96.3159
3.75	2.43445e+06	13090	88818.2	120.641
3.75	2.63944e+06	14025	90640.9	112.213
3.75	2.83432e+06	14960	92158.1	117.916
3.75	2.95706e+06	15895	92944.1	86.5324
3.75	3.10388e+06	16830	93717.9	75.0983
3.75	3.23828e+06	17765	94497.5	68.1431
3.75	3.36382e+06	18700	95070	86.8633
3.75	3.50266e+06	19635	95679.4	79.9101
3.75	3.61734e+06	20570	96093.5	96.1124
3.75	3.76737e+06	21505	96567.2	69.0718
3.75	3.96107e+06	22440	97134.8	65.1436
3.75	4.11718e+06	23375	97615.9	94.2665
3.75	4.25765e+06	24310	97892.1	93.672
3.75	4.44712e+06	25245	98459.1	75.4128
3.75	4.62895e+06	26180	98785.6	83.0876
3.75	4.76443e+06	27115	99086	78.895
3.75	4.91938e+06	28050	99329.9	70.3306
3.75	5.08391e+06	28985	99585.4	71.1576
3.75	5.23774e+06	29920	99776.6	74.6828
3.75	5.4043e+06	30855	100027	93.0498
3.75	5.5742e+06	31790	100289	71.8438
4	247011	1870	2869.46	36.2081
4	405118	2805	2878	29.4095
4	536671	3740	2873.46	22.2147
4	749399	4675	3141.5	106.101
4	948796	5610	20958.8	1249.94
4	1.17861e+06	6545	53788.5	438.47
4	1.33266e+06	7480	65307.6	243.118
4	1.55843e+06	8415	75889.5	211.851
4	1.67973e+06	9350	79757.2	179.604
4	1.79206e+06	10285	82506.4	128.209
4	2.00065e+06	11220	86558.9	116.339
4	2.21956e+06	12155	89717.7	101.206
4	2.43445e+06	13090	91870.4	105.259
4	2.63944e+06	14025	93612.6	85.5472
4	2.83432e+06	14960	94982.4	79.9802
4	2.95706e+06	15895	95690.9	70.9846
4	3.10388e+06	16830	96305.8	100.063
4	3.23828e+06	17765	97048.9	102.282
4	3.36382e+06	18700	97509.3	92.7324
4	3.50266e+06	19635	98086	72.6238
4	3.61734e+06	20570	98432.4	81.1274
4	3.76737e+06	21505	98899.8	68.0431
4	3.96107e+06	22440	99341.8	77.0258
4	4.11718e+06	23375	99737.3	79.0405
4	4.25765e+06	24310	100114	65.8173
4	4.44712e+06	25245	100561	78.4393
4	4.62895e+06	26180	100869	76.0439
4	4.76443e+06	27115	101076	74.911
4	4.91938e+06	28050	101281	55.6498
4	5.08391e+06	28985	101553	66.3699
4	5.23774e+06	29920	101824	65.6629
4	5.4043e+06	30855	101953	71.0523
4	5.5742e+06	31790	102196	58.7646
